leucocyte_threshold,epithelial_threshold,tp,fp,fn,micro_precision,micro_recall,micro_f1,micro_jaccard,macro_precision,macro_recall,macro_f1,macro_jaccard,leucocyte_precision,leucocyte_recall,leucocyte_f1,leucocyte_jaccard,leucocyte_fp_per_image,epithelial_precision,epithelial_recall,epithelial_f1,epithelial_jaccard,epithelial_fp_per_image
0.0,0.28999999165534973,765,2902,11,0.2086173984183256,0.9858247422680413,0.34436191762322754,0.20799347471451876,0.5534754560949949,0.9856540518305225,0.6221038072671519,0.5467335836703254,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9436619718309859,0.9852941176470589,0.9640287769784172,0.9305555555555556,0.22641509433962265
0.0,0.30000001192092896,765,2902,11,0.2086173984183256,0.9858247422680413,0.34436191762322754,0.20799347471451876,0.5534754560949949,0.9856540518305225,0.6221038072671519,0.5467335836703254,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9436619718309859,0.9852941176470589,0.9640287769784172,0.9305555555555556,0.22641509433962265
0.0,0.30000001192092896,765,2902,11,0.2086173984183256,0.9858247422680413,0.34436191762322754,0.20799347471451876,0.5534754560949949,0.9856540518305225,0.6221038072671519,0.5467335836703254,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9436619718309859,0.9852941176470589,0.9640287769784172,0.9305555555555556,0.22641509433962265
0.0,0.3100000023841858,765,2902,11,0.2086173984183256,0.9858247422680413,0.34436191762322754,0.20799347471451876,0.5534754560949949,0.9856540518305225,0.6221038072671519,0.5467335836703254,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9436619718309859,0.9852941176470589,0.9640287769784172,0.9305555555555556,0.22641509433962265
0.0,0.3199999928474426,765,2902,11,0.2086173984183256,0.9858247422680413,0.34436191762322754,0.20799347471451876,0.5534754560949949,0.9856540518305225,0.6221038072671519,0.5467335836703254,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9436619718309859,0.9852941176470589,0.9640287769784172,0.9305555555555556,0.22641509433962265
0.0,0.33000001311302185,765,2901,11,0.20867430441898527,0.9858247422680413,0.34443944169293106,0.20805004079412565,0.5557010739530869,0.9856540518305225,0.6232624957010202,0.5488976663576639,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9481132075471698,0.9852941176470589,0.9663461538461537,0.9348837209302325,0.20754716981132076
0.0,0.3400000035762787,765,2901,11,0.20867430441898527,0.9858247422680413,0.34443944169293106,0.20805004079412565,0.5557010739530869,0.9856540518305225,0.6232624957010202,0.5488976663576639,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9481132075471698,0.9852941176470589,0.9663461538461537,0.9348837209302325,0.20754716981132076
0.0,0.3499999940395355,765,2900,11,0.208731241473397,0.9858247422680413,0.34451700067552354,0.20810663764961915,0.557947787715047,0.9856540518305225,0.6244267681755338,0.5510819741168468,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.95260663507109,0.9852941176470589,0.9686746987951808,0.9392523364485982,0.18867924528301888
0.0,0.36000001430511475,765,2900,11,0.208731241473397,0.9858247422680413,0.34451700067552354,0.20810663764961915,0.557947787715047,0.9856540518305225,0.6244267681755338,0.5510819741168468,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.95260663507109,0.9852941176470589,0.9686746987951808,0.9392523364485982,0.18867924528301888
0.0,0.3700000047683716,764,2900,12,0.20851528384279475,0.9845360824742269,0.3441441441441441,0.20783460282916214,0.5578349463699782,0.9832030714383655,0.6231812062175568,0.5487455255187159,0.16328894035900404,0.986013986013986,0.2801788375558867,0.16291161178509533,54.528301886792455,0.9523809523809523,0.9803921568627451,0.966183574879227,0.9345794392523364,0.18867924528301888
